,dispatch_date,dispatch_time,location_block,crime_category,point_x,point_y
3415,2023-02-01,18:49:00,9700 BLOCK SUSAN RD,Theft,-75.04340018,40.09550287
3416,2023-02-01,18:48:00,1300 BLOCK N 61ST ST,Theft,-75.24140001,39.97216509
3417,2023-02-01,18:42:00,1300 BLOCK MARKET ST,Theft,-75.16167311,39.95221731
3418,2023-02-01,18:42:00,800 BLOCK CHURCH LA,Theft,-75.16086761,40.04380242
3420,2023-02-01,18:41:00,900 BLOCK N 2ND ST,Theft,-75.14030368,39.96499126
3422,2023-02-01,18:39:00,4900 BLOCK CITY AV,Theft,-75.22689442,40.00093791
3423,2023-02-01,18:36:00,6200 BLOCK CATHARINE ST,Theft,-75.24720953,39.95123083
3425,2023-02-01,18:30:00,100 BLOCK S ALDEN ST,Theft,-75.23575631,39.95938757
3426,2023-02-01,18:28:00,7600 BLOCK LINDBERGH BLVD,Theft,-75.23923193,39.90501137
3427,2023-02-01,18:24:00,4000 BLOCK COTTMAN AV,Theft,-75.03962655,40.03611808
3429,2023-02-01,18:22:00,5200 BLOCK Lancaster Ave,Theft,-75.22719723,39.9777237
3437,2023-02-01,18:06:00,300 BLOCK OREGON AV,Theft,-75.15559999,39.9131466
3438,2023-02-01,18:03:00,1000 BLOCK S BROAD ST,Theft,-75.1675206,39.93861618
3441,2023-02-01,18:00:00,200 BLOCK CHELTEN AV,Theft,-75.12406881,40.04661388
3446,2023-02-01,17:50:00,8900 BLOCK HAVEN PL,Theft,-75.03104935,40.06863586
3448,2023-02-01,17:47:00,10700 BLOCK DRUMORE PL,Theft,-74.98556204,40.07610783
3449,2023-02-01,17:41:00,2200 BLOCK N BROAD ST,Theft,-75.15542316,39.98771661
3453,2023-02-01,17:33:00,1400 BLOCK S 54TH ST,Theft,-75.2233014,39.94037757
3455,2023-02-01,17:30:00,4100 BLOCK Parkside Ave,Theft,-75.20731702,39.97506824
3457,2023-02-01,17:17:00,1500 BLOCK SANSOM ST,Theft,-75.16672641,39.95024703
3459,2023-02-01,17:14:00,N 15TH ST  & W VENANGO ST ,Theft,-75.15341925,40.00770005
3460,2023-02-01,17:11:00,5700 BLOCK MALCOLM ST,Theft,-75.23373144,39.94145481
3465,2023-02-01,17:01:00,1100 BLOCK ROSALIE ST,Theft,-75.08872994,40.03475412
3466,2023-02-01,16:59:00,900 BLOCK N 3RD ST,Theft,-75.14227824,39.96643114
3467,2023-02-01,16:55:00,2500 BLOCK Snyder Ave,Theft,-75.18880387,39.92621038
3471,2023-02-01,16:51:00,3900 BLOCK Aramingo Ave,Theft,-75.0872842,39.99783191
3474,2023-02-01,16:49:00,200 BLOCK S JUNIPER ST,Theft,-75.16321783,39.94875498
3475,2023-02-01,16:48:00,100 BLOCK SPRING GARDEN ST,Theft,-75.13958153,39.96082269
3481,2023-02-01,16:39:00,900 BLOCK ANCHOR ST,Theft,-75.08928734,40.03377863
3482,2023-02-01,16:38:00,4400 BLOCK OSAGE AV,Theft,-75.21149779,39.95089113
3483,2023-02-01,16:36:00,4000 BLOCK MONUMENT RD,Theft,-75.21231869,40.00609204
3484,2023-02-01,16:35:00,400 BLOCK CHESTNUT ST,Theft,-75.1478877,39.94904115
3487,2023-02-01,16:29:00,7200 BLOCK CASTOR AV,Theft,-75.06695945,40.04987127
3489,2023-02-01,16:25:00,2200 BLOCK Winton St,Theft,-75.18415378,39.92742206
3491,2023-02-01,16:24:00,2500 BLOCK N 18TH ST,Theft,-75.16160028,39.99273283
3492,2023-02-01,16:20:00,400 BLOCK N 54TH ST,Theft,-75.22774313,39.96694208
3497,2023-02-01,16:07:00,1900 BLOCK BONITZ ST,Theft,-75.1584866,40.01746088
3498,2023-02-01,16:05:00,5500 BLOCK TULIP ST,Theft,-75.06694066,40.01224629
3499,2023-02-01,16:04:00,4600 BLOCK N 6TH ST,Theft,-75.13626462,40.02206495
3503,2023-02-01,16:00:00,1200 BLOCK W 65TH AV,Theft,-75.13842473,40.05143004
3504,2023-02-01,16:00:00,BLEIGH AV & BUSTLETON AV ,Theft,-75.05828704,40.04969709
3505,2023-02-01,15:58:00,4700 BLOCK B St,Theft,-75.12032803,40.0218701
3507,2023-02-01,15:55:00,2000 BLOCK SANSOM ST,Theft,-75.17437025,39.95158568
3509,2023-02-01,15:49:00,2300 BLOCK MC KEAN ST,Theft,-75.18416897,39.92748678
3511,2023-02-01,15:45:00,7000 BLOCK BRENTWOOD RD,Theft,-75.26165812,39.97999637
3512,2023-02-01,15:44:00,100 BLOCK N 63RD ST,Theft,-75.24656162,39.96557544
3513,2023-02-01,15:41:00,2400 BLOCK CARPENTER ST,Theft,-75.18317612,39.94130179
3521,2023-02-01,15:24:00,300 BLOCK SALAIGNAC ST,Theft,-75.21150446,40.02091965
3522,2023-02-01,15:23:00,2100 BLOCK N CARLISLE ST,Theft,-75.15746874,39.98609823
3525,2023-02-01,15:15:00,1500 BLOCK S BROAD ST,Theft,-75.16791374,39.93059158
3526,2023-02-01,15:14:00,2300 BLOCK E SUSQUEHANNA AV,Theft,-75.1285364,39.97851567
3528,2023-02-01,15:09:00,5500 BLOCK CHEW AV,Theft,-75.16177114,40.04367215
3530,2023-02-01,15:07:00,1300 BLOCK Riverside Dr,Theft,-74.98497775,40.09672933
3533,2023-02-01,14:58:00,1400 BLOCK FRANKLIN MILLS CIR TELCO,Theft,-74.95941173,40.08611052
3535,2023-02-01,14:54:00,4200 BLOCK N BROAD ST,Theft,-75.14869297,40.01791968
3543,2023-02-01,14:28:00,2900 BLOCK ROSEHILL ST,Theft,-75.12468769,39.9935901
3545,2023-02-01,14:25:00,1500 BLOCK W MOYAMENSING AV,Theft,-75.17356303,39.91602085
3546,2023-02-01,14:21:00,2300 BLOCK PIERCE ST,Theft,-75.18439665,39.93059318
3548,2023-02-01,14:19:00,9900 BLOCK FRANKFORD AV,Theft,-74.98491444,40.06479048
3549,2023-02-01,14:16:00,4600 BLOCK E ROOSEVELT BLVD,Theft,-75.1000858,40.03114763
3550,2023-02-01,14:12:00,6500 BLOCK W WALNUT PARK DR,Theft,-75.12096943,40.05177913
3554,2023-02-01,14:02:00,N BROAD ST  & LINDLEY AV ,Theft,-75.14657801,40.03064661
3556,2023-02-01,13:59:00,1200 BLOCK FILBERT ST,Theft,-75.16039248,39.953273
3557,2023-02-01,13:58:00,4200 BLOCK CHESTNUT ST,Theft,-75.20794325,39.95675944
3559,2023-02-01,13:51:00,300 BLOCK S 5TH ST,Theft,-75.15023127,39.94448621
3567,2023-02-01,13:33:00,4800 BLOCK MARKET ST,Theft,-75.21706082,39.95904593
3568,2023-02-01,13:32:00,6100 BLOCK CHESTNUT ST,Theft,-75.24440541,39.96114002
3570,2023-02-01,13:23:00,0 BLOCK SNYDER AV,Theft,-75.1377865,39.91963731
3571,2023-02-01,13:19:00,2200 BLOCK OREGON AV,Theft,-75.1876692,39.91772028
3574,2023-02-01,13:10:00,3500 BLOCK SALMON ST,Theft,-75.09487814,39.98726442
3576,2023-02-01,13:06:00,300 BLOCK W FISHER AV,Theft,-75.1288025,40.03136285
3578,2023-02-01,13:03:00,900 BLOCK SHACKAMAXON ST,Theft,-75.13219493,39.96660483
3580,2023-02-01,12:57:00,300 BLOCK E ELEANOR ST,Theft,-75.11989837,40.02314407
3581,2023-02-01,12:55:00,1300 BLOCK N FRANKLIN ST,Theft,-75.14881401,39.97246837
3582,2023-02-01,12:49:00,0 BLOCK PIA WAY,Theft,-75.23070645,39.88388114
3583,2023-02-01,12:43:00,700 BLOCK ADAMS AV,Theft,-75.10475302,40.03117404
3585,2023-02-01,12:35:00,1200 BLOCK WALNUT ST,Theft,-75.16081487,39.94931819
3588,2023-02-01,12:29:00,400 BLOCK N 9TH ST,Theft,-75.15338418,39.95927613
3589,2023-02-01,12:29:00,N 29TH ST  & W LEHIGH AV ,Theft,-75.17857873,39.99704909
3591,2023-02-01,12:23:00,2600 BLOCK S 3rd St,Theft,-75.15304492,39.91512269
3595,2023-02-01,12:12:00,1400 BLOCK N 56TH ST,Theft,-75.23302972,39.97470299
3597,2023-02-01,12:11:00,300 BLOCK HELLERMAN ST,Theft,-75.09675727,40.0527621
3598,2023-02-01,12:10:00,5500 BLOCK TULIP ST,Theft,-75.06694066,40.01224629
3599,2023-02-01,12:09:00,N 13TH ST  & W LEHIGH AV ,Theft,-75.15239237,39.99366815
3603,2023-02-01,11:56:00,11700 BLOCK BUSTLETON AV,Theft,-75.01791298,40.1191063
3605,2023-02-01,11:53:00,2000 BLOCK E SUSQUEHANNA AV,Theft,-75.13255588,39.98312777
3607,2023-02-01,11:53:00,6300 BLOCK WOODLAND AV,Theft,-75.23306374,39.92683259
3609,2023-02-01,11:47:00,6500 BLOCK WINDSOR ST,Theft,-75.24172997,39.92916768
3610,2023-02-01,11:46:00,5700 BLOCK WYALUSING AV,Theft,-75.23476872,39.96877139
3611,2023-02-01,11:39:00,N 57TH ST & W THOMPSON ST ,Theft,-75.23449391,39.97204975
3617,2023-02-01,11:32:00,5200 BLOCK W BERKS ST,Theft,-75.22883575,39.9862839
3623,2023-02-01,11:16:00,8200 BLOCK CRISPIN ST,Theft,-75.02584329,40.04609564
3624,2023-02-01,11:15:00,600 BLOCK W ANNSBURY ST,Theft,-75.13678762,40.02037534
3625,2023-02-01,11:14:00,2400 BLOCK TREMONT ST,Theft,-75.03682957,40.0732745
3626,2023-02-01,11:14:00,900 BLOCK ORTHODOX ST,Theft,-75.0955368,40.01829539
3628,2023-02-01,11:11:00,7100 BLOCK GERMANTOWN AV,Theft,-75.18989468,40.05893604
3638,2023-02-01,10:46:00,2600 BLOCK WILLITS RD,Theft,-75.02709778,40.06765899
3643,2023-02-01,10:40:00,1800 BLOCK S 24TH ST,Theft,-75.1854441,39.93008921
3644,2023-02-01,10:39:00,800 BLOCK S 9TH ST,Theft,-75.15737087,39.93942434
3645,2023-02-01,10:38:00,6700 BLOCK ROWLAND AV,Theft,-75.05289096,40.03217481
3646,2023-02-01,10:37:00,4300 BLOCK RICHMOND ST,Theft,-75.07380883,39.99716553
3647,2023-02-01,10:36:00,1500 BLOCK WILLINGTON ST,Theft,-75.16254645,39.97640055
3648,2023-02-01,10:35:00,5700 BLOCK LORETTO AV,Theft,-75.08781962,40.03217134
3649,2023-02-01,10:33:00,5900 BLOCK N 4TH ST,Theft,-75.12749437,40.04170675
3650,2023-02-01,10:32:00,2200 BLOCK W CLEARFIELD ST,Theft,-75.1671526,40.00163785
3652,2023-02-01,10:23:00,300 BLOCK E SHELDON ST,Theft,-75.11783758,40.02788652
3655,2023-02-01,10:14:00,3200 BLOCK W DAKOTA ST,Theft,-75.18507775,39.99215981
3656,2023-02-01,10:13:00,1800 BLOCK E Allegheny Ave,Theft,-75.1127413,39.99645209
3658,2023-02-01,10:06:00,2500 BLOCK PENNSYLVANIA AV,Theft,-75.17883247,39.96663127
3665,2023-02-01,09:44:00,8200 BLOCK ROCKWELL AV,Theft,-75.08209304,40.08083925
3666,2023-02-01,09:41:00,2600 BLOCK WILLITS RD,Theft,-75.02709778,40.06765899
3668,2023-02-01,09:39:00,5600 BLOCK ORMES ST,Theft,-75.11696405,40.03514371
3669,2023-02-01,09:35:00,4900 BLOCK N 19TH ST,Theft,-75.15540461,40.02880514
3671,2023-02-01,09:32:00,200 BLOCK S 16TH ST,Theft,-75.16759533,39.94950132
3673,2023-02-01,09:28:00,2000 BLOCK N 17TH ST,Theft,-75.16181238,39.98438794
3675,2023-02-01,09:24:00,1500 BLOCK W BRISTOL ST,Theft,-75.1509142,40.01870186
3676,2023-02-01,09:24:00,3200 BLOCK MORRELL AV,Theft,-74.99374381,40.0771088
3677,2023-02-01,09:22:00,4600 BLOCK WOODLAND AV,Theft,-75.21062859,39.94352872
3679,2023-02-01,09:18:00,2000 BLOCK S WATER ST,Theft,-75.1472187,39.92264785
3680,2023-02-01,09:14:00,6100 BLOCK MASCHER ST,Theft,-75.12126179,40.0443928
3681,2023-02-01,09:14:00,5200 BLOCK GREENWAY AV,Theft,-75.21842691,39.93880294
3682,2023-02-01,09:13:00,6000 BLOCK N PHILIP ST,Theft,-75.12497141,40.04255822
3684,2023-02-01,09:11:00,1100 BLOCK N ORIANNA ST,Theft,-75.14272445,39.9678429
3685,2023-02-01,09:11:00,1500 BLOCK W VENANGO ST,Theft,-75.15415542,40.00817682
3686,2023-02-01,09:08:00,4200 BLOCK N 15TH ST,Theft,-75.15080572,40.01781205
3688,2023-02-01,08:59:00,S 16TH ST & LOCUST ST ,Theft,-75.16777286,39.94861413
3692,2023-02-01,08:53:00,3200 BLOCK W DAKOTA ST,Theft,-75.18507775,39.99215981
3693,2023-02-01,08:52:00,6200 BLOCK Sansom St,Theft,-75.24524737,39.96017447
3694,2023-02-01,08:52:00,4800 BLOCK N BOUVIER ST,Theft,-75.15317425,40.02819659
3695,2023-02-01,08:49:00,1000 BLOCK S 12TH ST,Theft,-75.16252745,39.93779391
3699,2023-02-01,08:42:00,5900 BLOCK BAYNTON ST,Theft,-75.17064315,40.03846115
3700,2023-02-01,08:39:00,1400 BLOCK W BRISTOL ST,Theft,-75.14929005,40.01853234
3702,2023-02-01,08:34:00,8100 BLOCK DORCAS ST,Theft,-75.06296925,40.06838817
3703,2023-02-01,08:33:00,4800 BLOCK N BOUVIER ST,Theft,-75.15318262,40.02815667
3704,2023-02-01,08:33:00,2200 BLOCK N FAIRHILL ST,Theft,-75.14306909,39.98525171
3705,2023-02-01,08:32:00,200 BLOCK DIAMOND ST,Theft,-75.1374294,39.98221614
3707,2023-02-01,08:31:00,1900 BLOCK W HUNTING PARK AV,Theft,-75.16029605,40.01303284
3708,2023-02-01,08:29:00,7100 BLOCK CLARIDGE ST,Theft,-75.08175248,40.05672756
3709,2023-02-01,08:25:00,200 BLOCK E ASHDALE ST,Theft,-75.11999697,40.02809952
3711,2023-02-01,08:22:00,2900 BLOCK WELSH RD,Theft,-75.02753277,40.06176559
3713,2023-02-01,08:20:00,3100 BLOCK EMERALD ST,Theft,-75.11312732,39.99348502
3714,2023-02-01,08:18:00,3000 BLOCK CAMBRIDGE ST,Theft,-75.18616371,39.97410559
3715,2023-02-01,08:18:00,2400 BLOCK S FRAZIER ST,Theft,-75.22017077,39.9313132
3716,2023-02-01,08:10:00,1800 BLOCK Chestnut St,Theft,-75.17171431,39.95156983
3717,2023-02-01,08:09:00,7600 BLOCK FAIRFIELD ST,Theft,-75.04997354,40.05088498
3718,2023-02-01,08:09:00,S 25TH ST  & REED ST ,Theft,-75.18598176,39.93526388
3719,2023-02-01,08:09:00,9100 BLOCK OLD BUSTLETON AV,Theft,-75.04210979,40.07859177
3723,2023-02-01,08:02:00,1200 BLOCK W HILTON ST,Theft,-75.15004484,40.00218807
3726,2023-02-01,07:47:00,5600 BLOCK BELMAR ST,Theft,-75.22776751,39.93870779
3727,2023-02-01,07:47:00,1300 BLOCK KERPER ST,Theft,-75.07685142,40.04553153
3728,2023-02-01,07:44:00,1300 BLOCK E GOWEN AV,Theft,-75.17736467,40.0780312
3730,2023-02-01,07:25:00,2000 BLOCK SANSOM ST,Theft,-75.17467825,39.95123262
3731,2023-02-01,07:19:00,3300 BLOCK MARKET ST,Theft,-75.19059498,39.95531357
3733,2023-02-01,06:33:00,900 BLOCK N 5TH ST,Theft,-75.14527961,39.96724084
3740,2023-02-01,05:28:00,2500 BLOCK Reese St,Theft,-75.14151384,39.99015012
3741,2023-02-01,05:27:00,5300 BLOCK Westminster Ave,Theft,-75.22677754,39.96777034
3743,2023-02-01,05:15:00,N 15TH ST  & BELFIELD AV ,Theft,-75.14955553,40.02479421
3744,2023-02-01,04:51:00,200 BLOCK W GODFREY AV,Theft,-75.12534258,40.04502671
3746,2023-02-01,04:29:00,6300 BLOCK BINGHAM ST,Theft,-75.0947299,40.04782726
3749,2023-02-01,04:10:00,1600 BLOCK N 2ND ST,Theft,-75.13834364,39.97533769
3750,2023-02-01,03:40:00,2500 BLOCK WECCACOE AV,Theft,-75.14071868,39.91281201
3753,2023-02-01,02:36:00,3100 BLOCK N MARSTON ST,Theft,-75.17463531,40.00378625
3756,2023-02-01,02:05:00,3100 BLOCK N 16TH ST,Theft,-75.15665845,40.00056962
3757,2023-02-01,01:57:00,3300 BLOCK ARAMINGO AV,Theft,-75.10207636,39.98966271
3760,2023-02-01,01:35:00,6700 BLOCK Woodland Ave,Theft,-75.23782515,39.92278881
3761,2023-02-01,01:31:00,700 BLOCK MARWOOD RD,Theft,-75.11314521,40.03102261
3783,2023-01-31,23:41:00,2100 BLOCK S 29th St,Theft,-75.19418382,39.92747946
3784,2023-01-31,23:39:00,2100 BLOCK N 7TH ST,Theft,-75.14580587,39.98419436
3786,2023-01-31,23:21:00,200 BLOCK ROSEMARY LA D12,Theft,-75.19294307,40.05143095
3787,2023-01-31,23:19:00,1500 BLOCK ORLAND ST,Theft,-75.14431853,40.05437904
3790,2023-01-31,22:59:00,5100 BLOCK CHESTER AV,Theft,-75.21972345,39.94186486
3792,2023-01-31,22:31:00,2200 BLOCK W FIRTH ST,Theft,-75.16857147,39.99326365
3799,2023-01-31,22:17:00,5200 BLOCK N MARSHALL ST,Theft,-75.1347403,40.03069192
3801,2023-01-31,22:10:00,2600 BLOCK WELSH RD,Theft,-75.0278024,40.06921771
3805,2023-01-31,21:54:00,800 BLOCK PASSMORE ST,Theft,-75.08833576,40.04682774
3807,2023-01-31,21:48:00,7200 BLOCK WHITAKER AV,Theft,-75.07740234,40.05677496
3809,2023-01-31,21:44:00,2400 BLOCK 77TH AV,Theft,-75.16004345,40.07056361
3812,2023-01-31,21:40:00,6300 BLOCK FRANKFORD AV,Theft,-75.05803652,40.02812769
3813,2023-01-31,21:40:00,FRANKFORD AV & W GIRARD AV ,Theft,-75.13443094,39.96880103
3814,2023-01-31,21:36:00,4300 BLOCK N CARLISLE ST,Theft,-75.15019688,40.01912669
3820,2023-01-31,20:50:00,2900 BLOCK N 23RD ST,Theft,-75.16814864,39.99942166
3821,2023-01-31,20:49:00,10900 BLOCK MODENA DR,Theft,-74.98938464,40.08260533
3826,2023-01-31,20:37:00,1500 BLOCK LOCUST ST,Theft,-75.16676231,39.94871997
3831,2023-01-31,20:31:00,7100 BLOCK RIDGE AV,Theft,-75.23199262,40.04427872
3835,2023-01-31,20:20:00,5700 BLOCK WHEELER ST,Theft,-75.22067608,39.93022376
3837,2023-01-31,20:19:00,1100 BLOCK FRIENDSHIP ST,Theft,-75.07448678,40.05181326
3839,2023-01-31,20:11:00,6500 BLOCK BELMAR ST,Theft,-75.24078016,39.92858049
3841,2023-01-31,19:56:00,200 BLOCK W ALLEGHENY AV,Theft,-75.13520827,39.99923598
3843,2023-01-31,19:54:00,6300 BLOCK MARTINS MILL RD,Theft,-75.09023316,40.04551605
3851,2023-01-31,19:33:00,1900 BLOCK S CHRISTOPHER COLUMBUS BLVD,Theft,-75.14237645,39.92218247
3856,2023-01-31,19:13:00,1600 BLOCK PRATT ST,Theft,-75.07755285,40.02215264
3860,2023-01-31,19:08:00,2400 BLOCK KENSINGTON AV,Theft,-75.12975441,39.98717212
3861,2023-01-31,19:05:00,700 BLOCK N 18TH ST,Theft,-75.16662057,39.96773748
3862,2023-01-31,19:04:00,D Ticketing,Theft,-75.23237179,39.88349705
3863,2023-01-31,19:01:00,400 BLOCK OREGON AV,Theft,-75.15605302,39.91478096
3864,2023-01-31,19:00:00,5000 BLOCK BOTANIC AV,Theft,-75.20720633,39.93669952
3865,2023-01-31,18:56:00,5800 BLOCK WOODLAND AV,Theft,-75.22551077,39.9312699
3868,2023-01-31,18:50:00,5300 BLOCK MASCHER ST,Theft,-75.12437849,40.03101074
3869,2023-01-31,18:50:00,1900 BLOCK MONUMENT ST,Theft,-75.16542427,39.98330096
3870,2023-01-31,18:50:00,0 BLOCK S YEWDALL ST,Theft,-75.22931337,39.95967617
3872,2023-01-31,18:48:00,900 BLOCK MARKET ST,Theft,-75.15605032,39.95197599
3873,2023-01-31,18:47:00,1900 BLOCK N RINGGOLD ST,Theft,-75.17406165,39.98418736
3876,2023-01-31,18:43:00,1300 BLOCK MARKET ST,Theft,-75.16167311,39.95221731
3883,2023-01-31,18:22:00,1800 BLOCK W CHELTENHAM AV,Theft,-75.14608861,40.06678309
3885,2023-01-31,18:16:00,3700 BLOCK MARKET ST,Theft,-75.19701979,39.95696339
3889,2023-01-31,18:06:00,3700 BLOCK WALNUT ST,Theft,-75.19736747,39.95318325
3891,2023-01-31,17:56:00,1700 BLOCK OLIVE ST,Theft,-75.16595906,39.96759693
3893,2023-01-31,17:54:00,0 BLOCK N 12TH ST,Theft,-75.15985956,39.95196616
3901,2023-01-31,17:40:00,0 BLOCK N 12TH ST,Theft,-75.15985956,39.95196616
3902,2023-01-31,17:39:00,6200 BLOCK RISING SUN AV,Theft,-75.09715879,40.04803842
3905,2023-01-31,17:35:00,600 BLOCK N 23RD ST,Theft,-75.17586629,39.96617266
3906,2023-01-31,17:34:00,6600 BLOCK N 17TH ST,Theft,-75.14657575,40.05439943
3907,2023-01-31,17:31:00,1600 BLOCK WALNUT ST,Theft,-75.16799727,39.95005598
3909,2023-01-31,17:28:00,1500 BLOCK W MOYAMENSING AV,Theft,-75.17356303,39.91602085
3910,2023-01-31,17:27:00,1000 BLOCK ALLENGROVE ST,Theft,-75.08928005,40.02435207
3912,2023-01-31,17:26:00,600 BLOCK OAKFIELD LA,Theft,-75.04714346,40.10478216
3913,2023-01-31,17:25:00,7900 BLOCK HENRY AV,Theft,-75.23029654,40.0565983
3915,2023-01-31,17:25:00,1900 BLOCK SPRUCE ST,Theft,-75.17414347,39.9483165
3917,2023-01-31,17:22:00,6600 BLOCK N 21ST ST,Theft,-75.15486948,40.055601
3919,2023-01-31,17:21:00,1100 BLOCK N AMERICAN ST,Theft,-75.14081143,39.96898551
3926,2023-01-31,17:03:00,6300 BLOCK OLD YORK RD,Theft,-75.14342401,40.05056597
3927,2023-01-31,17:02:00,1800 BLOCK ARCH ST,Theft,-75.17070522,39.95585156
3928,2023-01-31,17:02:00,1300 BLOCK MARKET ST,Theft,-75.16167311,39.95221731
3929,2023-01-31,17:01:00,3100 BLOCK GRAYS FERRY AV,Theft,-75.19575559,39.93965061
3930,2023-01-31,17:01:00,2000 BLOCK N 11TH ST,Theft,-75.15134807,39.98370853
3931,2023-01-31,17:00:00,3800 BLOCK CRESSON ST,Theft,-75.21397869,40.01987852
3933,2023-01-31,16:59:00,E Baggage Make-up,Theft,-75.23237179,39.88349705
3935,2023-01-31,16:56:00,1500 BLOCK SPRUCE ST,Theft,-75.1666631,39.94762862
3936,2023-01-31,16:54:00,4700 BLOCK NORTHWOOD ST,Theft,-75.09287549,40.02199813
3939,2023-01-31,16:50:00,3500 BLOCK WOODHAVEN RD,Theft,-74.97830503,40.09375317
3941,2023-01-31,16:50:00,2600 BLOCK MUHFELD ST,Theft,-75.23634106,39.91491974
3944,2023-01-31,16:43:00,5600 BLOCK SPRAGUE ST,Theft,-75.16072054,40.04819234
3946,2023-01-31,16:40:00,2600 BLOCK W SOMERSET ST,Theft,-75.17369526,39.99823029
3952,2023-01-31,16:33:00,1500 BLOCK W OXFORD ST,Theft,-75.16029772,39.97775135
3953,2023-01-31,16:32:00,1900 BLOCK S CHRISTOPHER COLUMBUS BLVD,Theft,-75.14237645,39.92218247
3954,2023-01-31,16:30:00,1600 BLOCK Wakeling St,Theft,-75.08038789,40.02027433
3956,2023-01-31,16:29:00,2100 BLOCK E LETTERLY ST,Theft,-75.12524709,39.98152524
3958,2023-01-31,16:28:00,3600 BLOCK HELEN ST,Theft,-75.10172597,40.00012831
3965,2023-01-31,16:11:00,600 BLOCK N 35TH ST,Theft,-75.19344814,39.96458987
3966,2023-01-31,16:09:00,0 BLOCK FRANKLIN TOWN BLVD,Theft,-75.16813385,39.95981758
3967,2023-01-31,16:09:00,1700 BLOCK CHESTNUT ST,Theft,-75.16904082,39.95122578
3968,2023-01-31,16:08:00,3600 BLOCK WALNUT ST,Theft,-75.19576565,39.95333139
3969,2023-01-31,16:02:00,300 BLOCK BYBERRY RD,Theft,-75.01875711,40.12730817
3970,2023-01-31,16:02:00,2600 BLOCK WILLITS RD 325,Theft,-75.02709778,40.06765899
3974,2023-01-31,15:48:00,700 BLOCK E WYOMING AV,Theft,-75.11044898,40.01981432
3975,2023-01-31,15:48:00,1700 BLOCK WASHINGTON AV,Theft,-75.17197545,39.93815373
3976,2023-01-31,15:42:00,1700 BLOCK DIAMOND ST,Theft,-75.16247962,39.98573161
3977,2023-01-31,15:40:00,5900 BLOCK N FRANKLIN ST,Theft,-75.13432515,40.04258321
3978,2023-01-31,15:39:00,1200 BLOCK E SUSQUEHANNA AV,Theft,-75.12516037,39.97288809
3980,2023-01-31,15:39:00,500 BLOCK E LOUDON ST,Theft,-75.11362481,40.02160876
3981,2023-01-31,15:38:00,10600 BLOCK E ROOSEVELT BLVD,Theft,-75.01033353,40.09949243
3983,2023-01-31,15:33:00,1400 BLOCK S 7TH ST,Theft,-75.15609212,39.93030868
3988,2023-01-31,15:23:00,7000 BLOCK FRANKFORD AV,Theft,-75.04624888,40.03362023
3992,2023-01-31,15:16:00,3800 BLOCK SPRING GARDEN ST,Theft,-75.19856601,39.96190431
3997,2023-01-31,15:07:00,700 BLOCK N 19TH ST,Theft,-75.16875163,39.96774399
3998,2023-01-31,15:06:00,1800 BLOCK OAKMONT ST,Theft,-75.06441071,40.05633851
4002,2023-01-31,14:49:00,0 BLOCK SNYDER AV,Theft,-75.1377865,39.91963731
4003,2023-01-31,14:47:00,2300 BLOCK W PASSYUNK AV,Theft,-75.1853537,39.92297153
4004,2023-01-31,14:46:00,100 BLOCK W GIRARD AV,Theft,-75.13905662,39.96870167
4006,2023-01-31,14:37:00,4500 BLOCK N 5TH ST,Theft,-75.13489651,40.02089016
4008,2023-01-31,14:26:00,3900 BLOCK WALLACE ST,Theft,-75.20025882,39.96417622
4009,2023-01-31,14:24:00,2000 BLOCK W GLENWOOD AV,Theft,-75.16455612,39.99261707
4014,2023-01-31,14:11:00,3300 BLOCK ARAMINGO AV,Theft,-75.10207636,39.98966271
4016,2023-01-31,14:07:00,200 BLOCK S 33RD ST,Theft,-75.19132243,39.95186236
4019,2023-01-31,13:58:00,3400 BLOCK JASPER ST,Theft,-75.10701352,39.99768872
4022,2023-01-31,13:49:00,1700 BLOCK W LEHIGH AV,Theft,-75.15992073,39.99460084
4023,2023-01-31,13:47:00,1500 BLOCK 67TH AV,Theft,-75.14331059,40.05548021
4024,2023-01-31,13:45:00,1500 BLOCK SPRUCE ST,Theft,-75.1667627,39.94693215
4025,2023-01-31,13:43:00,6200 BLOCK MARKET ST,Theft,-75.24490177,39.96224353
4026,2023-01-31,13:40:00,400 BLOCK W GRANGE AV,Theft,-75.12814578,40.03911379
4028,2023-01-31,13:34:00,800 BLOCK E GIRARD AV,Theft,-75.12475725,39.97216018
4031,2023-01-31,13:28:00,8200 BLOCK E ROOSEVELT BLVD,Theft,-75.0448982,40.06036056
4032,2023-01-31,13:27:00,100 BLOCK W LOUDON ST,Theft,-75.1264861,40.02322287
4034,2023-01-31,13:23:00,3200 BLOCK N BROAD ST,Theft,-75.15306828,40.00274051
4035,2023-01-31,13:21:00,5700 BLOCK RISING SUN AV,Theft,-75.10671384,40.04167457
4040,2023-01-31,13:13:00,4300 BLOCK I ST,Theft,-75.10794016,40.01360905
4042,2023-01-31,13:02:00,3600 BLOCK GAUL ST,Theft,-75.09427873,39.99253443
4043,2023-01-31,13:01:00,7000 BLOCK FRANKFORD AV,Theft,-75.04624888,40.03362023
4045,2023-01-31,12:58:00,S 15TH ST  & MARKET ST ,Theft,-75.16522971,39.95258581
4046,2023-01-31,12:56:00,1500 BLOCK CECIL B MOORE AV,Theft,-75.15996366,39.97891526
